,index,pandas_function,num_np_calls,np_calls,np_calls_w_args
25128,7645,/tests/io/formats/style/test_to_latex.py_test_kwargs_combinations,0,[],[]
25129,7644,/tests/io/formats/style/test_to_latex.py_test_position_float_raises,0,[],[]
25130,7643,/tests/io/formats/style/test_to_latex.py_test_label,0,[],[]
25131,7661,/tests/io/formats/style/test_to_latex.py_test_parse_latex_cell_styles_braces,0,[],[]
25132,7662,/tests/io/formats/style/test_to_latex.py_test_parse_latex_header_span,0,[],[]
25133,7663,/tests/io/formats/style/test_to_latex.py_test_parse_latex_table_wrapping,0,[],[]
25134,7664,/tests/io/formats/style/test_to_latex.py_test_short_caption,0,[],[]
25135,7681,/tests/io/formats/style/test_to_latex.py_test_clines_multiindex,0,[],[]
25136,7680,/tests/io/formats/style/test_to_latex.py_test_clines_index,0,[],[]
25137,7679,/tests/io/formats/style/test_to_latex.py_test_clines_validation,0,[],[]
25138,7678,/tests/io/formats/style/test_to_latex.py_test_rendered_links,0,[],[]
25139,7677,/tests/io/formats/style/test_to_latex.py_test_hide_index_latex,0,[],[]
25140,7676,/tests/io/formats/style/test_to_latex.py_test_siunitx_basic_headers,0,[],[]
25141,7675,/tests/io/formats/style/test_to_latex.py_test_bool_options,0,[],[]
25142,7674,/tests/io/formats/style/test_to_latex.py_test_repr_option,0,[],[]
25143,7673,/tests/io/formats/style/test_to_latex.py_test_apply_map_header_render_mi,0,[],[]
25144,7672,/tests/io/formats/style/test_to_latex.py_test_longtable_caption_label,0,[],[]
25145,7671,/tests/io/formats/style/test_to_latex.py_test_longtable_multiindex_columns,0,[],[]
25146,7670,/tests/io/formats/style/test_to_latex.py_test_longtable_minimal,0,[],[]
25147,7669,/tests/io/formats/style/test_to_latex.py_test_longtable_comprehensive,0,[],[]
25148,7668,/tests/io/formats/style/test_to_latex.py_test_styler_object_after_render,0,[],[]
25149,7667,/tests/io/formats/style/test_to_latex.py_test_parse_latex_css_conversion_option,0,[],[]
25150,7666,/tests/io/formats/style/test_to_latex.py_test_parse_latex_css_convert_minimal,0,[],[]
25151,7665,/tests/io/formats/style/test_to_latex.py_test_parse_latex_css_conversion,0,[],[]
25152,9037,/tests/series/methods/test_replace.py_test_replace_nullable_numeric,0,[],[]
25153,9038,/tests/series/methods/test_replace.py_test_replace_regex_dtype_series,0,[],[]
25154,9039,/tests/series/methods/test_replace.py_test_replace_different_int_types,0,[],[]
25155,10549,/tests/groupby/aggregate/test_aggregate.py_test_missing_raises,0,[],[]
25156,10557,/tests/groupby/aggregate/test_aggregate.py_test_grouby_agg_loses_results_with_as_index_false_relabel,0,[],[]
25157,10556,/tests/groupby/aggregate/test_aggregate.py_test_groupby_aggregate_empty_with_multiindex_frame,0,[],[]
25158,10555,/tests/groupby/aggregate/test_aggregate.py_test_groupby_aggregate_empty_key_empty_return,0,[],[]
25159,10554,/tests/groupby/aggregate/test_aggregate.py_test_groupby_aggregate_empty_key,0,[],[]
25160,10553,/tests/groupby/aggregate/test_aggregate.py_test_agg_relabel_multiindex_duplicates,0,[],[]
25161,10552,/tests/groupby/aggregate/test_aggregate.py_test_agg_relabel_multiindex_raises_not_exist,0,[],[]
25162,10551,/tests/groupby/aggregate/test_aggregate.py_test_agg_relabel_multiindex_column,0,[],[]
25163,10550,/tests/groupby/aggregate/test_aggregate.py_test_agg_namedtuple,0,[],[]
25164,10548,/tests/groupby/aggregate/test_aggregate.py_test_agg_relabel_other_raises,0,[],[]
25165,10560,/tests/groupby/aggregate/test_aggregate.py_test_aggregate_udf_na_extension_type,0,[],[]
25166,10547,/tests/groupby/aggregate/test_aggregate.py_test_agg_relabel_with_level,0,[],[]
25167,10545,/tests/groupby/aggregate/test_aggregate.py_test_agg_relabel_non_identifier,0,[],[]
25168,10543,/tests/groupby/aggregate/test_aggregate.py_test_named_agg_nametuple,0,[],[]
25169,10541,/tests/groupby/aggregate/test_aggregate.py_test_no_args_raises,0,[],[]
25170,10538,/tests/groupby/aggregate/test_aggregate.py_test_agg_split_block,0,[],[]
25171,10537,/tests/groupby/aggregate/test_aggregate.py_test_agg_index_has_complex_internals,0,[],[]
25172,10536,/tests/groupby/aggregate/test_aggregate.py_test_func_duplicates_raises,0,[],[]
25173,10534,/tests/groupby/aggregate/test_aggregate.py_test_ohlc_ea_dtypes,0,[],[]
25174,10558,/tests/groupby/aggregate/test_aggregate.py_test_grouby_agg_loses_results_with_as_index_false_relabel_multiindex,0,[],[]
25175,10561,/tests/groupby/aggregate/test_aggregate.py_aggfunc,0,[],[]
25176,10219,/tests/groupby/test_groupby.py_test_groupby_as_index_cython,0,[],[]
25177,10577,/tests/groupby/aggregate/test_aggregate.py_test_series_groupy_agg_list_like_func_with_args,0,[],[]
25178,10587,/tests/groupby/transform/test_transform.py_test_transform_fast2,0,[],[]
25179,10584,/tests/groupby/aggregate/test_aggregate.py_func,0,[],[]
25180,10583,/tests/groupby/aggregate/test_aggregate.py_test_groupby_aggregation_empty_group,0,[],[]
25181,10582,/tests/groupby/aggregate/test_aggregate.py_test_groupby_agg_extension_timedelta_cumsum_with_named_aggregation,0,[],[]
25182,10581,/tests/groupby/aggregate/test_aggregate.py_test_agg_with_as_index_false_with_list,0,[],[]
25183,10580,/tests/groupby/aggregate/test_aggregate.py_test_agg_multiple_with_as_index_false_subset_to_a_single_column,0,[],[]
25184,10579,/tests/groupby/aggregate/test_aggregate.py_foo2,0,[],[]
25185,10578,/tests/groupby/aggregate/test_aggregate.py_foo1,0,[],[]
25186,10576,/tests/groupby/aggregate/test_aggregate.py_foo2,0,[],[]
25187,10562,/tests/groupby/aggregate/test_aggregate.py_test_with_kwargs,0,[],[]
25188,10575,/tests/groupby/aggregate/test_aggregate.py_foo1,0,[],[]
25189,10574,/tests/groupby/aggregate/test_aggregate.py_test_dataframe_groupy_agg_list_like_func_with_args,0,[],[]
25190,10573,/tests/groupby/aggregate/test_aggregate.py_test_agg_of_mode_list,0,[],[]
25191,10567,/tests/groupby/aggregate/test_aggregate.py_test_timeseries_groupby_agg,0,[],[]
25192,10566,/tests/groupby/aggregate/test_aggregate.py_test_aggregate_datetime_objects,0,[],[]
25193,10565,/tests/groupby/aggregate/test_aggregate.py_test_nonagg_agg,0,[],[]
25194,10564,/tests/groupby/aggregate/test_aggregate.py_test_groupby_combined_aggs_cat_cols,0,[],[]
25195,10563,/tests/groupby/aggregate/test_aggregate.py_test_groupby_single_agg_cat_cols,0,[],[]
25196,10533,/tests/groupby/aggregate/test_aggregate.py_test_order_aggregate_multiple_funcs,0,[],[]
25197,10532,/tests/groupby/aggregate/test_aggregate.py_test_bool_agg_dtype,0,[],[]
25198,10531,/tests/groupby/aggregate/test_aggregate.py_test_groupby_agg_dict_with_getitem,0,[],[]
25199,10480,/tests/groupby/aggregate/test_numba.py_func_kwargs,0,[],[]
25200,10491,/tests/groupby/aggregate/test_other.py_test_agg_cast_results_dtypes,0,[],[]
25201,10490,/tests/groupby/aggregate/test_other.py_test_agg_dict_parameter_cast_result_dtypes,0,[],[]
25202,10488,/tests/groupby/aggregate/test_other.py_test_agg_datetimes_mixed,0,[],[]
25203,10487,/tests/groupby/aggregate/test_other.py_peak_to_peak,0,[],[]
25204,10484,/tests/groupby/aggregate/test_numba.py_numba_func,0,[],[]
25205,10483,/tests/groupby/aggregate/test_numba.py_test_multiindex_multi_key_not_supported,0,[],[]
25206,10482,/tests/groupby/aggregate/test_numba.py_numba_func,0,[],[]
25207,10481,/tests/groupby/aggregate/test_numba.py_test_multiindex_one_key,0,[],[]
25208,10479,/tests/groupby/aggregate/test_numba.py_test_engine_kwargs_not_cached,0,[],[]
25209,10530,/tests/groupby/aggregate/test_aggregate.py_test_multi_function_flexible_mix,0,[],[]
25210,10477,/tests/groupby/aggregate/test_numba.py_test_index_data_correctly_passed,0,[],[]
25211,10476,/tests/groupby/aggregate/test_numba.py_sum_last,0,[],[]
25212,10475,/tests/groupby/aggregate/test_numba.py_test_args_not_cached,0,[],[]
25213,10474,/tests/groupby/aggregate/test_numba.py_test_multifunc_numba_kwarg_propagation,0,[],[]
25214,10473,/tests/groupby/aggregate/test_numba.py_test_multifunc_numba_vs_cython_series,0,[],[]
25215,10472,/tests/groupby/aggregate/test_numba.py_test_multifunc_numba_udf_frame,0,[],[]
25216,10470,/tests/groupby/aggregate/test_numba.py_test_use_global_config,0,[],[]
25217,10468,/tests/groupby/aggregate/test_numba.py_test_cache,0,[],[]
25218,10492,/tests/groupby/aggregate/test_other.py_test_aggregate_float64_no_int64,0,[],[]
25219,10494,/tests/groupby/aggregate/test_other.py_test_agg_dict_renaming_deprecation,0,[],[]
25220,10498,/tests/groupby/aggregate/test_other.py_raiseException,0,[],[]
25221,10500,/tests/groupby/aggregate/test_other.py_test_agg_consistency,0,[],[]
25222,10527,/tests/groupby/aggregate/test_aggregate.py_test_more_flexible_frame_multi_function,0,[],[]
25223,10526,/tests/groupby/aggregate/test_aggregate.py_test_multiple_functions_tuples_and_non_tuples,0,[],[]
25224,10522,/tests/groupby/aggregate/test_aggregate.py_func,0,[],[]
25225,10521,/tests/groupby/aggregate/test_aggregate.py_test_wrap_agg_out,0,[],[]
25226,10520,/tests/groupby/aggregate/test_aggregate.py_aggfun_1,0,[],[]
25227,10519,/tests/groupby/aggregate/test_aggregate.py_test_aggregate_item_by_item,0,[],[]
25228,10518,/tests/groupby/aggregate/test_aggregate.py_test_agg_str_with_kwarg_axis_1_raises,0,[],[]
25229,10517,/tests/groupby/aggregate/test_aggregate.py_test_std_masked_dtype,0,[],[]
25230,10516,/tests/groupby/aggregate/test_aggregate.py_test_aggregate_str_func,0,[],[]
25231,10515,/tests/groupby/aggregate/test_aggregate.py_f,0,[],[]
25232,10511,/tests/groupby/aggregate/test_aggregate.py_test_agg_ser_multi_key,0,[],[]
25233,10510,/tests/groupby/aggregate/test_aggregate.py_dummy_func,0,[],[]
25234,10509,/tests/groupby/aggregate/test_aggregate.py_test_groupby_agg_no_extra_calls,0,[],[]
25235,10508,/tests/groupby/aggregate/test_other.py_weird_func,0,[],[]
25236,10507,/tests/groupby/aggregate/test_other.py_test_groupby_agg_err_catching,0,[],[]
25237,10505,/tests/groupby/aggregate/test_other.py_test_agg_structs_series,0,[],[]
25238,10503,/tests/groupby/aggregate/test_other.py_fn_class,0,[],[]
25239,10588,/tests/groupby/transform/test_transform.py_test_transform_fast3,0,[],[]
25240,10589,/tests/groupby/transform/test_transform.py_test_transform_dtype,0,[],[]
25241,10591,/tests/groupby/transform/test_transform.py_mock_op,0,[],[]
25242,10682,/tests/groupby/methods/test_nth.py_test_nth_bdays,0,[],[]
25243,10690,/tests/groupby/methods/test_nth.py_test_nth_empty,0,[],[]
25244,10689,/tests/groupby/methods/test_nth.py_test_group_selection_cache,0,[],[]
25245,10688,/tests/groupby/methods/test_nth.py_test_groupby_head_tail,0,[],[]
25246,10687,/tests/groupby/methods/test_nth.py_test_nth_multi_index_as_expected,0,[],[]
25247,10686,/tests/groupby/methods/test_nth.py_test_first_last_extension_array_keeps_dtype,0,[],[]
25248,10685,/tests/groupby/methods/test_nth.py_test_first_last_tz_multi_column,0,[],[]
25249,10684,/tests/groupby/methods/test_nth.py_test_first_last_tz,0,[],[]
25250,10683,/tests/groupby/methods/test_nth.py_test_nth_multi_grouper,0,[],[]
25251,10679,/tests/groupby/methods/test_nth.py_test_nth2,0,[],[]
25252,10659,/tests/groupby/methods/test_rank.py_test_rank_zero_div,0,[],[]
25253,10677,/tests/groupby/methods/test_nth.py_test_first_strings_timestamps,0,[],[]
25254,10676,/tests/groupby/methods/test_nth.py_test_first_last_nth_nan_dtype,0,[],[]
25255,10675,/tests/groupby/methods/test_nth.py_test_first_last_nth_dtypes2,0,[],[]
25256,10673,/tests/groupby/methods/test_nth.py_test_first_last_with_None_expanded,0,[],[]
25257,10672,/tests/groupby/methods/test_nth.py_test_first_last_with_None,0,[],[]
25258,10671,/tests/groupby/methods/test_nth.py_test_nth_with_na_object,0,[],[]
25259,10667,/tests/groupby/methods/test_nlargest_nsmallest.py_test_nsmallest,0,[],[]
25260,10665,/tests/groupby/methods/test_nlargest_nsmallest.py_test_nlargest,0,[],[]
25261,10695,/tests/groupby/methods/test_nth.py_test_first_multi_key_groupby_categorical,0,[],[]
25262,10696,/tests/groupby/methods/test_nth.py_test_groupby_last_first_nth_with_none,0,[],[]
25263,10697,/tests/groupby/methods/test_nth.py_test_slice,0,[],[]
25264,10698,/tests/groupby/methods/test_nth.py_test_nth_indexed,0,[],[]
25265,10728,/tests/groupby/methods/test_is_monotonic.py_test_is_monotonic_decreasing,0,[],[]
25266,10727,/tests/groupby/methods/test_quantile.py_test_groupby_quantile_nonmulti_levels_order,0,[],[]
25267,10725,/tests/groupby/methods/test_quantile.py_test_timestamp_groupby_quantile,0,[],[]
25268,10722,/tests/groupby/methods/test_quantile.py_test_groupby_quantile_all_na_group_masked_interp,0,[],[]
25269,10721,/tests/groupby/methods/test_quantile.py_test_groupby_quantile_all_na_group_masked,0,[],[]
25270,10720,/tests/groupby/methods/test_quantile.py_test_groupby_quantile_NA_int,0,[],[]
25271,10718,/tests/groupby/methods/test_quantile.py_test_groupby_quantile_raises_on_invalid_dtype,0,[],[]
25272,10717,/tests/groupby/methods/test_quantile.py_test_groupby_quantile_nullable_array,0,[],[]
25273,10716,/tests/groupby/methods/test_quantile.py_test_quantile_missing_group_values_correct_results,0,[],[]
25274,10714,/tests/groupby/methods/test_quantile.py_test_quantile_out_of_bounds_q_raises,0,[],[]
25275,10713,/tests/groupby/methods/test_quantile.py_test_quantile_raises,0,[],[]
25276,10711,/tests/groupby/methods/test_quantile.py_test_quantile_array_multiple_levels,0,[],[]
25277,10707,/tests/groupby/methods/test_quantile.py_test_quantile,0,[],[]
25278,10706,/tests/groupby/methods/test_nth.py_test_groupby_nth_int_like_precision,0,[],[]
25279,10702,/tests/groupby/methods/test_nth.py_test_groupby_nth_interval,0,[],[]
25280,10700,/tests/groupby/methods/test_nth.py_test_negative_step,0,[],[]
25281,10699,/tests/groupby/methods/test_nth.py_test_invalid_argument,0,[],[]
25282,10664,/tests/groupby/methods/test_rank.py_test_groupby_op_with_nullables,0,[],[]
25283,10657,/tests/groupby/methods/test_rank.py_test_rank_naoption_raises,0,[],[]
25284,10592,/tests/groupby/transform/test_transform.py_test_transform_select_columns,0,[],[]
25285,10615,/tests/groupby/transform/test_transform.py_test_transform_absent_categories,0,[],[]
25286,10630,/tests/groupby/transform/test_numba.py_test_correct_function_signature,0,[],[]
25287,10628,/tests/groupby/transform/test_transform.py_test_as_index_no_change,0,[],[]
25288,10627,/tests/groupby/transform/test_transform.py_test_transform_aligns,0,[],[]
25289,10622,/tests/groupby/transform/test_transform.py_test_string_rank_grouping,0,[],[]
25290,10621,/tests/groupby/transform/test_transform.py_test_categorical_and_not_categorical_key,0,[],[]
25291,10620,/tests/groupby/transform/test_transform.py_func,0,[],[]
25292,10619,/tests/groupby/transform/test_transform.py_test_transform_fastpath_raises,0,[],[]
25293,10617,/tests/groupby/transform/test_transform.py_test_transform_invalid_name_raises,0,[],[]
25294,10613,/tests/groupby/transform/test_transform.py_test_groupby_transform_timezone_column,0,[],[]
25295,10655,/tests/groupby/methods/test_rank.py_test_rank_avg_even_vals,0,[],[]
25296,10612,/tests/groupby/transform/test_transform.py_demean_rename,0,[],[]
25297,10611,/tests/groupby/transform/test_transform.py_test_groupby_transform_rename,0,[],[]
25298,10606,/tests/groupby/transform/test_transform.py_interweave,0,[],[]
25299,10605,/tests/groupby/transform/test_transform.py_test_group_fill_methods,0,[],[]
25300,10604,/tests/groupby/transform/test_transform.py_test_transform_ffill,0,[],[]
25301,10603,/tests/groupby/transform/test_transform.py_test_transform_numeric_ret,0,[],[]
25302,10602,/tests/groupby/transform/test_transform.py_test_cython_transform_frame_column,0,[],[]
25303,10600,/tests/groupby/transform/test_transform.py_test_groupby_cum_skipna,0,[],[]
25304,10631,/tests/groupby/transform/test_numba.py_incorrect_function,0,[],[]
25305,10632,/tests/groupby/transform/test_numba.py_test_check_nopython_kwargs,0,[],[]
25306,10633,/tests/groupby/transform/test_numba.py_incorrect_function,0,[],[]
25307,10634,/tests/groupby/transform/test_numba.py_test_numba_vs_cython,0,[],[]
25308,10654,/tests/groupby/methods/test_rank.py_test_rank_resets_each_group,0,[],[]
25309,10651,/tests/groupby/methods/test_rank.py_test_rank_unordered_categorical_typeerror,0,[],[]
25310,10649,/tests/groupby/transform/test_numba.py_numba_func,0,[],[]
25311,10648,/tests/groupby/transform/test_numba.py_test_multiindex_multi_key_not_supported,0,[],[]
25312,10647,/tests/groupby/transform/test_numba.py_numba_func,0,[],[]
25313,10646,/tests/groupby/transform/test_numba.py_test_multiindex_one_key,0,[],[]
25314,10645,/tests/groupby/transform/test_numba.py_func_kwargs,0,[],[]
25315,10644,/tests/groupby/transform/test_numba.py_test_engine_kwargs_not_cached,0,[],[]
25316,10643,/tests/groupby/transform/test_numba.py_f,0,[],[]
25317,10642,/tests/groupby/transform/test_numba.py_test_index_data_correctly_passed,0,[],[]
25318,10641,/tests/groupby/transform/test_numba.py_sum_last,0,[],[]
25319,10640,/tests/groupby/transform/test_numba.py_test_args_not_cached,0,[],[]
25320,10639,/tests/groupby/transform/test_numba.py_test_string_cython_vs_numba,0,[],[]
25321,10638,/tests/groupby/transform/test_numba.py_func_1,0,[],[]
25322,10637,/tests/groupby/transform/test_numba.py_test_use_global_config,0,[],[]
25323,10636,/tests/groupby/transform/test_numba.py_func_1,0,[],[]
25324,10635,/tests/groupby/transform/test_numba.py_test_cache,0,[],[]
25325,10467,/tests/groupby/aggregate/test_numba.py_test_numba_vs_cython,0,[],[]
25326,10466,/tests/groupby/aggregate/test_numba.py_incorrect_function,0,[],[]
25327,10465,/tests/groupby/aggregate/test_numba.py_test_check_nopython_kwargs,0,[],[]
25328,10300,/tests/groupby/test_groupby.py_test_subsetting_columns_keeps_attrs,0,[],[]
25329,10311,/tests/groupby/test_groupby.py_test_groupby_aggregation_non_numeric_dtype,0,[],[]
25330,10310,/tests/groupby/test_groupby.py_test_groupby_empty_multi_column,0,[],[]
25331,10308,/tests/groupby/test_groupby.py_test_groupby_mean_duplicate_index,0,[],[]
25332,10307,/tests/groupby/test_groupby.py_test_groupby_cumsum_timedelta64,0,[],[]
