statsmodels_function,coverage,np_calls_count,partial_ak_coverage_sum,np_calls_array,function_ak_array
/stats/tests/test_influence.py_test_summary,1.0,0,0,[],[]
/stats/tests/test_inter_rater.py_setup_class,1.0,0,0,[],[]
/stats/tests/test_inter_rater.py_test_aggregate_raters,1.0,3,3,['array' 'unique' 'unique'],"['pdarraycreation.array' 'categorical.Categorical.unique'
 'groupbyclass.unique']"
/stats/tests/test_inter_rater.py_test_cohens_kappa_irr,1.0,3,3,['arange' 'histogramdd' 'arange'],"['pdarraycreation.arange' 'numeric.histogramdd'
 'array_api._creation_functions.arange']"
/stats/tests/test_inter_rater.py_test_cohenskappa_weights,0.71,7,5,['random.randint' 'dot' 'eye' 'arange' 'array' 'random.seed' 'arange'],"['pdarraycreation.randint' 'array_api._creation_functions.eye'
 'array_api._creation_functions.arange' 'pdarraycreation.array'
 'pdarraycreation.arange']"
/stats/tests/test_inter_rater.py_test_fleis_randolph,1.0,0,0,[],[]
/stats/tests/test_inter_rater.py_test_fleiss_kappa,1.0,0,0,[],[]
/stats/tests/test_inter_rater.py_test_fleiss_kappa_irr,1.0,0,0,[],[]
/stats/tests/test_inter_rater.py_test_option,1.0,0,0,[],[]
/stats/tests/test_inter_rater.py_test_results,1.0,0,0,[],[]
/stats/tests/test_inter_rater.py_test_to_table,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/stats/tests/test_knockoff.py_test_equi,0.5,8,4,"['ones' 'ones' 'diag' 'random.seed' 'random.normal' 'concatenate'
 'concatenate' 'dot']","['array_api._creation_functions.ones' 'pdarraycreation.ones'
 'pdarraysetops.concatenate' 'util.concatenate']"
/stats/tests/test_knockoff.py_test_sdp,0.5,8,4,"['random.seed' 'ones' 'ones' 'diag' 'concatenate' 'concatenate' 'dot'
 'random.normal']","['array_api._creation_functions.ones' 'pdarraycreation.ones'
 'pdarraysetops.concatenate' 'util.concatenate']"
/stats/tests/test_knockoff.py_test_sim,0.73,11,8,"['sum' 'sqrt' 'arange' 'arange' 'sqrt' 'random.seed' 'dot' 'sum'
 'random.normal' 'mean' 'mean']","['pdarrayclass.sum' 'pdarrayclass.sqrt' 'pdarraycreation.arange'
 'array_api._creation_functions.arange'
 'array_api._elementwise_functions.sqrt'
 'array_api._statistical_functions.sum'
 'array_api._statistical_functions.mean' 'pdarrayclass.mean']"
/stats/tests/test_knockoff.py_test_testers,0.0,2,0,['random.normal' 'random.seed'],[]
/stats/tests/test_lilliefors.py_test_expon,0.0,1,0,['random.seed'],[]
/stats/tests/test_lilliefors.py_test_get_lilliefors_errors,1.0,1,1,['random.standard_normal'],['pdarraycreation.standard_normal']
/stats/tests/test_lilliefors.py_test_ksstat,1.0,1,1,['random.uniform'],['pdarraycreation.uniform']
/stats/tests/test_lilliefors.py_test_large_sample,0.0,1,0,['random.randn'],[]
/stats/tests/test_lilliefors.py_test_min_nobs,1.0,2,2,['arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/stats/tests/test_lilliefors.py_test_normal,0.0,2,0,['random.seed' 'abs'],[]
/stats/tests/test_lilliefors.py_test_normal_table,0.0,1,0,['random.seed'],[]
/stats/tests/test_lilliefors.py_test_pval_bounds,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/stats/tests/test_lilliefors.py_test_x_dims,0.5,2,1,['array' 'random.seed'],['pdarraycreation.array']
/stats/tests/test_mediation.py_t_est_mixedlm,0.61,18,11,"['sqrt' 'ones' 'sum' 'ones' 'arange' 'arange' 'sqrt' 'asarray' 'eye' 'sum'
 'random.rand' 'random.multivariate_normal' 'random.normal' 'random.seed'
 'outer' 'random.randn' 'array' 'r_']","['pdarrayclass.sqrt' 'array_api._creation_functions.ones'
 'array_api._statistical_functions.sum' 'pdarraycreation.ones'
 'pdarraycreation.arange' 'array_api._creation_functions.arange'
 'array_api._elementwise_functions.sqrt'
 'array_api._creation_functions.asarray'
 'array_api._creation_functions.eye' 'pdarrayclass.sum'
 'pdarraycreation.array']"
/stats/tests/test_mediation.py_test_framing_example,0.5,2,1,['random.seed' 'asarray'],['array_api._creation_functions.asarray']
/stats/tests/test_mediation.py_test_framing_example_formula,0.5,2,1,['random.seed' 'asarray'],['array_api._creation_functions.asarray']
/stats/tests/test_mediation.py_test_framing_example_moderator,0.5,2,1,['asarray' 'random.seed'],['array_api._creation_functions.asarray']
/stats/tests/test_mediation.py_test_framing_example_moderator_formula,0.5,2,1,['asarray' 'random.seed'],['array_api._creation_functions.asarray']
/stats/tests/test_mediation.py_test_surv,0.78,9,7,"['exp' 'random.uniform' 'log' 'log' 'exp' 'where' 'where' 'random.seed'
 'random.normal']","['array_api._elementwise_functions.exp' 'pdarraycreation.uniform'
 'array_api._elementwise_functions.log' 'numeric.log' 'numeric.exp'
 'array_api._searching_functions.where' 'numeric.where']"
/stats/tests/test_meta.py_setup_class,1.0,2,2,['array' 'asarray'],['pdarraycreation.array' 'array_api._creation_functions.asarray']
/stats/tests/test_meta.py_test_basic,1.0,2,2,['ones' 'ones'],['array_api._creation_functions.ones' 'pdarraycreation.ones']
/stats/tests/test_meta.py_test_dl,1.0,2,2,['sqrt' 'sqrt'],['array_api._elementwise_functions.sqrt' 'pdarrayclass.sqrt']
/stats/tests/test_meta.py_test_effectsize,1.0,0,0,[],[]
/stats/tests/test_meta.py_test_plot,1.0,0,0,[],[]
/stats/tests/test_meta.py_test_pm,1.0,2,2,['ones' 'ones'],['array_api._creation_functions.ones' 'pdarraycreation.ones']
/stats/tests/test_meta.py_test_smd,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_meta.py_test_tau_kacker,1.0,4,4,['ones' 'ones' 'sqrt' 'sqrt'],"['pdarraycreation.ones' 'array_api._creation_functions.ones'
 'array_api._elementwise_functions.sqrt' 'pdarrayclass.sqrt']"
/stats/tests/test_moment_helpers.py_test_cov2corr,0.6,10,6,"['ndarray' 'diag' 'ma.array' 'ma.allclose' 'arange' 'ones' 'ones' 'arange'
 'ma.core.MaskedArray' 'array']","['pdarraycreation.array' 'array_api._creation_functions.arange'
 'pdarraycreation.ones' 'array_api._creation_functions.ones'
 'pdarraycreation.arange' 'pdarraycreation.array']"
/stats/tests/test_moment_helpers.py_test_moment_conversion,1.0,0,0,[],[]
/stats/tests/test_moment_helpers.py_test_moment_conversion_types,0.5,2,1,['array' 'ndarray'],['pdarraycreation.array']
/stats/tests/test_moment_helpers.py_test_multidimensional,1.0,0,0,[],[]
/stats/tests/test_multi.py_setup_class,1.0,0,0,[],[]
/stats/tests/test_multi.py_test_fdr_bky,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_multi.py_test_fdr_twostage,0.0,1,0,['clip'],[]
/stats/tests/test_multi.py_test_floating_precision,1.0,2,2,['full' 'full'],['array_api._creation_functions.full' 'pdarraycreation.full']
/stats/tests/test_multi.py_test_hommel,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_multi.py_test_issorted,1.0,3,3,['array' 'argsort' 'argsort'],"['pdarraycreation.array' 'sorting.argsort'
 'array_api._sorting_functions.argsort']"
/stats/tests/test_multi.py_test_local_fdr,0.89,9,8,"['concatenate' 'exp' 'concatenate' 'sqrt' 'linspace' 'linspace' 'pi'
 'sqrt' 'exp']","['util.concatenate' 'array_api._elementwise_functions.exp'
 'pdarraysetops.concatenate' 'array_api._elementwise_functions.sqrt'
 'array_api._creation_functions.linspace' 'pdarraycreation.linspace'
 'pdarrayclass.sqrt' 'numeric.exp']"
/stats/tests/test_multi.py_test_multi_pvalcorrection,1.0,2,2,['sort' 'sort'],['array_api._sorting_functions.sort' 'sorting.sort']
/stats/tests/test_multi.py_test_multi_pvalcorrection_rmethods,1.0,0,0,[],[]
/stats/tests/test_multi.py_test_null_constrained,0.8,5,4,['concatenate' 'linspace' 'concatenate' 'linspace' 'r_'],"['util.concatenate' 'array_api._creation_functions.linspace'
 'pdarraysetops.concatenate' 'pdarraycreation.linspace']"
/stats/tests/test_multi.py_test_null_distribution,0.8,5,4,['r_' 'concatenate' 'linspace' 'linspace' 'concatenate'],"['util.concatenate' 'array_api._creation_functions.linspace'
 'pdarraycreation.linspace' 'pdarraysetops.concatenate']"
/stats/tests/test_multi.py_test_pvalcorrection_reject,0.67,3,2,['linspace' 'linspace' 'hstack'],['array_api._creation_functions.linspace' 'pdarraycreation.linspace']
/stats/tests/test_multi.py_test_tukeyhsd,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_multivariate.py_setup_class,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_multivariate.py_test_blockdiagonal,1.0,0,0,[],[]
/stats/tests/test_multivariate.py_test_confint_simult,1.0,3,3,['asarray' 'eye' 'array'],"['array_api._creation_functions.asarray'
 'array_api._creation_functions.eye' 'pdarraycreation.array']"
/stats/tests/test_multivariate.py_test_cov_oneway,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_multivariate.py_test_covmat,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_multivariate.py_test_diagonal,1.0,0,0,[],[]
/stats/tests/test_multivariate.py_test_mv_mean,0.67,3,2,['diag' 'asarray' 'eye'],"['array_api._creation_functions.asarray'
 'array_api._creation_functions.eye']"
/stats/tests/test_multivariate.py_test_mvmean_2indep,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/stats/tests/test_multivariate.py_test_spherical,1.0,0,0,[],[]
/stats/tests/test_nonparametric.py__expand_table,0.0,1,0,['repeat'],[]
/stats/tests/test_nonparametric.py_test_brunnermunzel_one_sided,1.0,0,0,[],[]
/stats/tests/test_nonparametric.py_test_brunnermunzel_two_sided,1.0,0,0,[],[]
/stats/tests/test_nonparametric.py_test_cochransq,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_nonparametric.py_test_cochransq2,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_nonparametric.py_test_cochransq3,0.5,2,1,['repeat' 'array'],['pdarraycreation.array']
/stats/tests/test_nonparametric.py_test_mcnemar_chisquare,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_nonparametric.py_test_mcnemar_exact,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_nonparametric.py_test_mcnemar_vectorized,1.0,1,1,['random.randint'],['pdarraycreation.randint']
/stats/tests/test_nonparametric.py_test_rank_compare_2indep1,0.5,2,1,['repeat' 'array'],['pdarraycreation.array']
/stats/tests/test_nonparametric.py_test_rank_compare_ord,0.0,1,0,['repeat'],[]
/stats/tests/test_nonparametric.py_test_rank_compare_vectorized,0.5,2,1,['random.randint' 'random.seed'],['pdarraycreation.randint']
/stats/tests/test_nonparametric.py_test_runstest,0.67,3,2,['median' 'random.uniform' 'array'],['pdarraycreation.uniform' 'pdarraycreation.array']
/stats/tests/test_nonparametric.py_test_runstest_2sample,1.0,6,6,['zeros' 'zeros' 'ones' 'concatenate' 'ones' 'concatenate'],"['pdarraycreation.zeros' 'array_api._creation_functions.zeros'
 'array_api._creation_functions.ones' 'util.concatenate'
 'pdarraycreation.ones' 'pdarraysetops.concatenate']"
/stats/tests/test_nonparametric.py_test_symmetry_bowker,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_oaxaca.py_setup_class,0.0,1,0,['random.seed'],[]
/stats/tests/test_oaxaca.py_test_results,0.33,3,1,['random.seed' 'array' 'testing.assert_almost_equal'],['pdarraycreation.array']
/stats/tests/test_oneway.py_setup_class,0.9,10,9,"['arange' 'concatenate' 'mean' 'mean' 'concatenate' 'arange' 'array'
 'repeat' 'asarray' 'int64']","['pdarraycreation.arange' 'util.concatenate'
 'array_api._statistical_functions.mean' 'pdarrayclass.mean'
 'pdarraysetops.concatenate' 'array_api._creation_functions.arange'
 'pdarraycreation.array' 'array_api._creation_functions.asarray'
 'dtypes.int64']"
/stats/tests/test_oneway.py_test_effectsize_fstat,1.0,2,2,['sqrt' 'sqrt'],['pdarrayclass.sqrt' 'array_api._elementwise_functions.sqrt']
/stats/tests/test_oneway.py_test_effectsize_fstat_stata,1.0,0,0,[],[]
/stats/tests/test_oneway.py_test_effectsize_power,1.0,3,3,['sqrt' 'sqrt' 'array'],"['array_api._elementwise_functions.sqrt' 'pdarrayclass.sqrt'
 'pdarraycreation.array']"
/stats/tests/test_oneway.py_test_equivalence,1.0,0,0,[],[]
/stats/tests/test_oneway.py_test_equivalence_equal,1.0,0,0,[],[]
/stats/tests/test_oneway.py_test_equivalence_welch,1.0,2,2,['sqrt' 'sqrt'],['pdarrayclass.sqrt' 'array_api._elementwise_functions.sqrt']
/stats/tests/test_oneway.py_test_levene,1.0,0,0,[],[]
/stats/tests/test_oneway.py_test_means,1.0,0,0,[],[]
/stats/tests/test_oneway.py_test_ols_noncentrality,1.0,5,5,['zeros' 'sqrt' 'eye' 'zeros' 'sqrt'],"['array_api._creation_functions.zeros'
 'array_api._elementwise_functions.sqrt'
 'array_api._creation_functions.eye' 'pdarraycreation.zeros'
 'pdarrayclass.sqrt']"
/stats/tests/test_oneway.py_test_oneway_effectsize,1.0,3,3,['asarray' 'sqrt' 'sqrt'],"['array_api._creation_functions.asarray' 'pdarrayclass.sqrt'
 'array_api._elementwise_functions.sqrt']"
/stats/tests/test_oneway.py_test_scale_transform,0.0,1,0,['random.randn'],[]
/stats/tests/test_oneway.py_test_simulate_equivalence,0.5,2,1,['random.seed' 'array'],['pdarraycreation.array']
/stats/tests/test_outliers_influence.py_test_reset_stata,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/stats/tests/test_pairwise.py_get_thsd,1.0,2,2,['var' 'var'],['pdarrayclass.var' 'array_api._statistical_functions.var']
/stats/tests/test_pairwise.py_setup_class,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_pairwise.py_setup_class_,1.0,0,0,[],[]
/stats/tests/test_pairwise.py_test_group_tukey,1.0,0,0,[],[]
/stats/tests/test_pairwise.py_test_hochberg_intervals,1.0,0,0,[],[]
/stats/tests/test_pairwise.py_test_incorrect_output,0.75,4,3,['arange' 'repeat' 'array' 'arange'],"['pdarraycreation.arange' 'pdarraycreation.array'
 'array_api._creation_functions.arange']"
/stats/tests/test_pairwise.py_test_multicomptukey,1.0,0,0,[],[]
/stats/tests/test_pairwise.py_test_plot_simultaneous_ci,1.0,0,0,[],[]
/stats/tests/test_pairwise.py_test_shortcut_function,1.0,0,0,[],[]
/stats/tests/test_pairwise.py_test_table_names_custom_group_order,1.0,0,0,[],[]
/stats/tests/test_pairwise.py_test_table_names_default_group_order,1.0,0,0,[],[]
/stats/tests/test_panel_robustcov.py_test_panel_robust_cov,0.8,5,4,['unique' 'asarray' 'squeeze' 'require' 'unique'],"['categorical.Categorical.unique' 'array_api._creation_functions.asarray'
 'array_api._manipulation_functions.squeeze' 'groupbyclass.unique']"
/stats/tests/test_power.py_setup_class,1.0,2,2,['sqrt' 'sqrt'],['array_api._elementwise_functions.sqrt' 'pdarrayclass.sqrt']
/stats/tests/test_power.py_test_ftest_power,1.0,2,2,['sqrt' 'sqrt'],['pdarrayclass.sqrt' 'array_api._elementwise_functions.sqrt']
/stats/tests/test_power.py_test_kwargs,1.0,0,0,[],[]
/stats/tests/test_power.py_test_normal_power_explicit,1.0,0,0,[],[]
/stats/tests/test_power.py_test_normal_sample_size_one_tail,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/stats/tests/test_power.py_test_positional,1.0,0,0,[],[]
/stats/tests/test_power.py_test_power,1.0,0,0,[],[]
/stats/tests/test_power.py_test_power_plot,1.0,5,5,['linspace' 'linspace' 'array' 'arange' 'arange'],"['array_api._creation_functions.linspace' 'pdarraycreation.linspace'
 'pdarraycreation.array' 'pdarraycreation.arange'
 'array_api._creation_functions.arange']"
/stats/tests/test_power.py_test_power_solver,1.0,0,0,[],[]
/stats/tests/test_power.py_test_power_solver_warn,1.0,0,0,[],[]
/stats/tests/test_power.py_test_roots,1.0,0,0,[],[]
/stats/tests/test_proportion.py_setup_method,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_proportion.py_test_binom_rejection_interval,1.0,0,0,[],[]
/stats/tests/test_proportion.py_test_binom_test,1.0,0,0,[],[]
/stats/tests/test_proportion.py_test_binom_tost,1.0,5,5,['ones' 'arange' 'ones' 'arange' 'asarray'],"['array_api._creation_functions.ones' 'pdarraycreation.arange'
 'pdarraycreation.ones' 'array_api._creation_functions.arange'
 'array_api._creation_functions.asarray']"
/stats/tests/test_proportion.py_test_ci_symmetry,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_proportion.py_test_ci_symmetry_array,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_proportion.py_test_ci_symmetry_binom_test,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_proportion.py_test_confint_2indep,1.0,0,0,[],[]
/stats/tests/test_proportion.py_test_confint_2indep_propcis,1.0,0,0,[],[]
/stats/tests/test_proportion.py_test_confint_multinomial_proportions,1.0,0,0,[],[]
/stats/tests/test_proportion.py_test_confint_multinomial_proportions_zeros,0.5,2,1,['array' 'maximum'],['pdarraycreation.array']
/stats/tests/test_proportion.py_test_confint_proportion,1.0,2,2,['isnan' 'isnan'],['array_api._elementwise_functions.isnan' 'numeric.isnan']
/stats/tests/test_proportion.py_test_confint_proportion_ndim,1.0,4,4,['ones' 'ones' 'arange' 'arange'],"['array_api._creation_functions.ones' 'pdarraycreation.ones'
 'pdarraycreation.arange' 'array_api._creation_functions.arange']"
/stats/tests/test_proportion.py_test_default_values,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_proportion.py_test_equivalence_2indep,1.0,0,0,[],[]
/stats/tests/test_proportion.py_test_int_check,1.0,1,1,['array'],['pdarraycreation.array']
/stats/tests/test_proportion.py_test_multinomial_proportions_errors,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/stats/tests/test_proportion.py_test_number_pairs_1493,1.0,0,0,[],[]
/stats/tests/test_proportion.py_test_pairwiseproptest,1.0,0,0,[],[]
/stats/tests/test_proportion.py_test_power_2indep,1.0,0,0,[],[]
/stats/tests/test_proportion.py_test_power_binom_tost,0.83,6,5,['array' 'maximum' 'arange' 'arange' 'linspace' 'linspace'],"['pdarraycreation.array' 'array_api._creation_functions.arange'
 'pdarraycreation.arange' 'array_api._creation_functions.linspace'
 'pdarraycreation.linspace']"
/stats/tests/test_proportion.py_test_power_ztost_prop,0.75,4,3,['arange' 'arange' 'array' 'maximum'],"['pdarraycreation.arange' 'array_api._creation_functions.arange'
 'pdarraycreation.array']"
/stats/tests/test_proportion.py_test_power_ztost_prop_norm,0.75,4,3,['arange' 'array' 'maximum' 'arange'],"['array_api._creation_functions.arange' 'pdarraycreation.array'
 'pdarraycreation.arange']"
/stats/tests/test_proportion.py_test_proportion_effect_size,1.0,0,0,[],[]
/stats/tests/test_proportion.py_test_proportion_ztests,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/stats/tests/test_proportion.py_test_proptest,1.0,0,0,[],[]
/stats/tests/test_proportion.py_test_samplesize_confidenceinterval_prop,1.0,0,0,[],[]
/stats/tests/test_proportion.py_test_scalar,1.0,0,0,[],[]
/stats/tests/test_proportion.py_test_score_confint_koopman_nam,1.0,0,0,[],[]
/stats/tests/test_proportion.py_test_score_test_2indep,1.0,0,0,[],[]
/stats/tests/test_proportion.py_test_test_2indep,1.0,0,0,[],[]
/stats/tests/test_proportion.py_test_ztost,0.0,1,0,['repeat'],[]
/stats/tests/test_qsturng.py_test_qstrung,1.0,0,0,[],[]
/stats/tests/test_rates_poisson.py_test_alternative,1.0,0,0,[],[]
/stats/tests/test_rates_poisson.py_test_confint,1.0,0,0,[],[]
/stats/tests/test_rates_poisson.py_test_confint_poisson_2indep,1.0,0,0,[],[]
/stats/tests/test_rates_poisson.py_test_invalid_y_grid,1.0,0,0,[],[]
/stats/tests/test_rates_poisson.py_test_poisson_power_2ratio,1.0,0,0,[],[]
