,index,scipy_function,num_np_calls,np_calls,np_calls_w_args
11740,15339,/ndimage/tests/test_interpolation.py_test_shift_with_nonzero_cval,0,[],[]
11741,19686,/stats/tests/test_stats.py_test_ttest_ind_permutation_check_inputs,0,[],[]
11742,15340,/ndimage/tests/test_interpolation.py_test_shift06,0,[],[]
11743,15341,/ndimage/tests/test_interpolation.py_test_shift07,0,[],[]
11744,15342,/ndimage/tests/test_interpolation.py_test_shift08,0,[],[]
11745,19679,/stats/tests/test_stats.py_test_ttest_ind_permutations,0,[],[]
11746,15343,/ndimage/tests/test_interpolation.py_test_shift09,0,[],[]
11747,15344,/ndimage/tests/test_interpolation.py_test_shift_grid_wrap,0,[],[]
11748,19678,/stats/tests/test_stats.py_convert,0,[],[]
11749,19675,/stats/tests/test_stats.py__desc_stats,0,[],[]
11750,19674,/stats/tests/test_stats.py_test_ttest_ci_iv,0,[],[]
11751,15345,/ndimage/tests/test_interpolation.py_test_shift_grid_constant1,0,[],[]
11752,15333,/ndimage/tests/test_interpolation.py_test_affine_transform_shift_reflect,0,[],[]
11753,15332,/ndimage/tests/test_interpolation.py_test_affine_transform_shift_via_grid_wrap,0,[],[]
11754,15331,/ndimage/tests/test_interpolation.py_test_affine_transform_with_string_output,0,[],[]
11755,19693,/stats/tests/test_stats.py_test_alternatives,0,[],[]
11756,19708,/stats/tests/test_stats.py_convert,0,[],[]
11757,15321,/ndimage/tests/test_interpolation.py_test_affine_transform21,0,[],[]
11758,15322,/ndimage/tests/test_interpolation.py_test_affine_transform22,0,[],[]
11759,19695,/stats/tests/test_stats.py_test_trim_bounds_error,0,[],[]
11760,15323,/ndimage/tests/test_interpolation.py_test_affine_transform23,0,[],[]
11761,15324,/ndimage/tests/test_interpolation.py_test_affine_transform24,0,[],[]
11762,19694,/stats/tests/test_stats.py_test_errors_unsupported,0,[],[]
11763,15325,/ndimage/tests/test_interpolation.py_test_affine_transform25,0,[],[]
11764,15330,/ndimage/tests/test_interpolation.py_test_affine_transform_output_shape,0,[],[]
11765,19692,/stats/tests/test_stats.py_test_equal_var,0,[],[]
11766,15326,/ndimage/tests/test_interpolation.py_test_affine_transform26,0,[],[]
11767,19691,/stats/tests/test_stats.py_test_compare_SAS,0,[],[]
11768,19690,/stats/tests/test_stats.py_test_ttest_compare_r,0,[],[]
11769,15327,/ndimage/tests/test_interpolation.py_test_affine_transform27,0,[],[]
11770,15328,/ndimage/tests/test_interpolation.py_test_affine_transform_1d_endianness_with_output_parameter,0,[],[]
11771,15329,/ndimage/tests/test_interpolation.py_test_affine_transform_multi_d_endianness_with_output_parameter,0,[],[]
11772,15346,/ndimage/tests/test_interpolation.py_test_shift_grid_constant_order1,0,[],[]
11773,15348,/ndimage/tests/test_interpolation.py_test_shift_nearest_boundary,0,[],[]
11774,15319,/ndimage/tests/test_interpolation.py_test_affine_transform19,0,[],[]
11775,15349,/ndimage/tests/test_interpolation.py_test_shift_vs_padded,0,[],[]
11776,15369,/ndimage/tests/test_interpolation.py_test_rotate10,0,[],[]
11777,19663,/stats/tests/test_stats.py_test_argument_checking,0,[],[]
11778,15370,/ndimage/tests/test_interpolation.py_test_rotate_exact_180,0,[],[]
11779,19661,/stats/tests/test_stats.py_testNamedAttributes,0,[],[]
11780,15371,/ndimage/tests/test_interpolation.py_test_zoom_output_shape,0,[],[]
11781,15372,/ndimage/tests/test_morphology.py_test_distance_transform_bf01,0,[],[]
11782,15373,/ndimage/tests/test_morphology.py_test_distance_transform_bf02,0,[],[]
11783,15374,/ndimage/tests/test_morphology.py_test_distance_transform_bf03,0,[],[]
11784,15375,/ndimage/tests/test_morphology.py_test_distance_transform_bf04,0,[],[]
11785,15376,/ndimage/tests/test_morphology.py_test_distance_transform_bf05,0,[],[]
11786,15377,/ndimage/tests/test_morphology.py_test_distance_transform_bf06,0,[],[]
11787,19647,/stats/tests/test_stats.py_testSmall,0,[],[]
11788,15378,/ndimage/tests/test_morphology.py_test_distance_transform_bf07,0,[],[]
11789,15379,/ndimage/tests/test_morphology.py_test_distance_transform_cdt01,0,[],[]
11790,19643,/stats/tests/test_stats.py_test_known_examples,0,[],[]
11791,15380,/ndimage/tests/test_morphology.py_test_distance_transform_cdt02,0,[],[]
11792,15381,/ndimage/tests/test_morphology.py_test_distance_transform_cdt03,0,[],[]
11793,15368,/ndimage/tests/test_interpolation.py_test_rotate09,0,[],[]
11794,15367,/ndimage/tests/test_interpolation.py_test_rotate08,0,[],[]
11795,15366,/ndimage/tests/test_interpolation.py_test_rotate07,0,[],[]
11796,15357,/ndimage/tests/test_interpolation.py_test_zoom_by_int_order0,0,[],[]
11797,15350,/ndimage/tests/test_interpolation.py_test_zoom1,0,[],[]
11798,15351,/ndimage/tests/test_interpolation.py_test_zoom2,0,[],[]
11799,15352,/ndimage/tests/test_interpolation.py_test_zoom3,0,[],[]
11800,15353,/ndimage/tests/test_interpolation.py_test_zoom_affine01,0,[],[]
11801,15354,/ndimage/tests/test_interpolation.py_test_zoom_infinity,0,[],[]
11802,15355,/ndimage/tests/test_interpolation.py_test_zoom_zoomfactor_one,0,[],[]
11803,15356,/ndimage/tests/test_interpolation.py_test_zoom_output_shape_roundoff,0,[],[]
11804,15358,/ndimage/tests/test_interpolation.py_test_zoom_grid_by_int_order0,0,[],[]
11805,15365,/ndimage/tests/test_interpolation.py_test_rotate06,0,[],[]
11806,15359,/ndimage/tests/test_interpolation.py_test_zoom_grid_mode_warnings,0,[],[]
11807,15360,/ndimage/tests/test_interpolation.py_test_rotate01,0,[],[]
11808,15361,/ndimage/tests/test_interpolation.py_test_rotate02,0,[],[]
11809,19668,/stats/tests/test_stats.py_convert,0,[],[]
11810,15362,/ndimage/tests/test_interpolation.py_test_rotate03,0,[],[]
11811,15363,/ndimage/tests/test_interpolation.py_test_rotate04,0,[],[]
11812,15364,/ndimage/tests/test_interpolation.py_test_rotate05,0,[],[]
11813,15320,/ndimage/tests/test_interpolation.py_test_affine_transform20,0,[],[]
11814,15318,/ndimage/tests/test_interpolation.py_test_affine_transform18,0,[],[]
11815,15384,/ndimage/tests/test_morphology.py_test_distance_transform_edt01,0,[],[]
11816,19752,/stats/tests/test_stats.py_test_0,0,[],[]
11817,15283,/ndimage/tests/test_interpolation.py_test_geometric_transform23,0,[],[]
11818,15284,/ndimage/tests/test_interpolation.py_mapping,0,[],[]
11819,15285,/ndimage/tests/test_interpolation.py_test_geometric_transform24,0,[],[]
11820,15286,/ndimage/tests/test_interpolation.py_mapping,0,[],[]
11821,15287,/ndimage/tests/test_interpolation.py_test_geometric_transform_grid_constant_order1,0,[],[]
11822,15288,/ndimage/tests/test_interpolation.py_mapping,0,[],[]
11823,15289,/ndimage/tests/test_interpolation.py_test_geometric_transform_vs_padded,0,[],[]
11824,15290,/ndimage/tests/test_interpolation.py_mapping,0,[],[]
11825,15291,/ndimage/tests/test_interpolation.py_test_geometric_transform_endianness_with_output_parameter,0,[],[]
11826,19763,/stats/tests/test_stats.py_test_weights_1d_list,0,[],[]
11827,15292,/ndimage/tests/test_interpolation.py_mapping,0,[],[]
11828,15293,/ndimage/tests/test_interpolation.py_test_geometric_transform_with_string_output,0,[],[]
11829,15294,/ndimage/tests/test_interpolation.py_mapping,0,[],[]
11830,19759,/stats/tests/test_stats.py_test_large_values,0,[],[]
11831,15295,/ndimage/tests/test_interpolation.py_test_map_coordinates01,0,[],[]
11832,19756,/stats/tests/test_stats.py_test_2d_array,0,[],[]
11833,19755,/stats/tests/test_stats.py_test_2d_list,0,[],[]
11834,15282,/ndimage/tests/test_interpolation.py_mapping2,0,[],[]
11835,15281,/ndimage/tests/test_interpolation.py_mapping1,0,[],[]
11836,15280,/ndimage/tests/test_interpolation.py_test_geometric_transform22,0,[],[]
11837,15270,/ndimage/tests/test_interpolation.py_test_geometric_transform17,0,[],[]
11838,15263,/ndimage/tests/test_interpolation.py_mapping,0,[],[]
11839,15264,/ndimage/tests/test_interpolation.py_test_geometric_transform14,0,[],[]
11840,15265,/ndimage/tests/test_interpolation.py_mapping,0,[],[]
11841,15266,/ndimage/tests/test_interpolation.py_test_geometric_transform15,0,[],[]
11842,15267,/ndimage/tests/test_interpolation.py_mapping,0,[],[]
11843,15268,/ndimage/tests/test_interpolation.py_test_geometric_transform16,0,[],[]
11844,15269,/ndimage/tests/test_interpolation.py_mapping,0,[],[]
11845,15271,/ndimage/tests/test_interpolation.py_mapping,0,[],[]
11846,15279,/ndimage/tests/test_interpolation.py_mapping,0,[],[]
11847,15272,/ndimage/tests/test_interpolation.py_test_geometric_transform18,0,[],[]
11848,15273,/ndimage/tests/test_interpolation.py_mapping,0,[],[]
11849,15274,/ndimage/tests/test_interpolation.py_test_geometric_transform19,0,[],[]
11850,15275,/ndimage/tests/test_interpolation.py_mapping,0,[],[]
11851,15276,/ndimage/tests/test_interpolation.py_test_geometric_transform20,0,[],[]
11852,15277,/ndimage/tests/test_interpolation.py_mapping,0,[],[]
11853,15278,/ndimage/tests/test_interpolation.py_test_geometric_transform21,0,[],[]
11854,19753,/stats/tests/test_stats.py_test_1d_list,0,[],[]
11855,15296,/ndimage/tests/test_interpolation.py_test_map_coordinates02,0,[],[]
11856,19715,/stats/tests/test_stats.py_test_describe_empty,0,[],[]
11857,15297,/ndimage/tests/test_interpolation.py_test_map_coordinates03,0,[],[]
11858,15310,/ndimage/tests/test_interpolation.py_test_affine_transform10,0,[],[]
11859,19731,/stats/tests/test_stats.py_test_mannwhitneyu_result_attributes,0,[],[]
11860,19729,/stats/tests/test_stats.py_test_mannwhitneyu_no_correct_two_sided,0,[],[]
11861,19728,/stats/tests/test_stats.py_test_mannwhitneyu_no_correct_one_sided,0,[],[]
11862,19727,/stats/tests/test_stats.py_test_mannwhitneyu_two_sided,0,[],[]
11863,19726,/stats/tests/test_stats.py_test_mannwhitneyu_one_sided,0,[],[]
11864,15311,/ndimage/tests/test_interpolation.py_test_affine_transform11,0,[],[]
11865,15312,/ndimage/tests/test_interpolation.py_test_affine_transform12,0,[],[]
11866,15313,/ndimage/tests/test_interpolation.py_test_affine_transform13,0,[],[]
11867,19722,/stats/tests/test_stats.py_test_jarque_bera_size,0,[],[]
11868,15314,/ndimage/tests/test_interpolation.py_test_affine_transform14,0,[],[]
11869,15315,/ndimage/tests/test_interpolation.py_test_affine_transform15,0,[],[]
11870,19719,/stats/tests/test_stats.py_test_input_validation,0,[],[]
11871,19718,/stats/tests/test_stats.py_test_ranksums_named_results,0,[],[]
11872,19717,/stats/tests/test_stats.py_test_ranksums_result_attributes,0,[],[]
11873,15316,/ndimage/tests/test_interpolation.py_test_affine_transform16,0,[],[]
11874,15317,/ndimage/tests/test_interpolation.py_test_affine_transform17,0,[],[]
11875,15309,/ndimage/tests/test_interpolation.py_test_affine_transform09,0,[],[]
11876,19732,/stats/tests/test_stats.py_test_pointbiserial,0,[],[]
11877,19734,/stats/tests/test_stats.py_check_equal_gmean,0,[],[]
11878,19742,/stats/tests/test_stats.py_test_2d_list,0,[],[]
11879,15298,/ndimage/tests/test_interpolation.py_test_map_coordinates_endianness_with_output_parameter,0,[],[]
11880,15299,/ndimage/tests/test_interpolation.py_test_map_coordinates_with_string_output,0,[],[]
11881,15300,/ndimage/tests/test_interpolation.py_test_map_coordinates_large_data,0,[],[]
11882,15301,/ndimage/tests/test_interpolation.py_test_affine_transform01,0,[],[]
11883,15302,/ndimage/tests/test_interpolation.py_test_affine_transform02,0,[],[]
11884,19748,/stats/tests/test_stats.py_test_weights_1d_list,0,[],[]
11885,15303,/ndimage/tests/test_interpolation.py_test_affine_transform03,0,[],[]
11886,15304,/ndimage/tests/test_interpolation.py_test_affine_transform04,0,[],[]
11887,15308,/ndimage/tests/test_interpolation.py_test_affine_transform08,0,[],[]
11888,19738,/stats/tests/test_stats.py_test_1d_list,0,[],[]
11889,15305,/ndimage/tests/test_interpolation.py_test_affine_transform05,0,[],[]
11890,15306,/ndimage/tests/test_interpolation.py_test_affine_transform06,0,[],[]
11891,19737,/stats/tests/test_stats.py_test_0,0,[],[]
11892,19736,/stats/tests/test_stats.py_check_equal_pmean,0,[],[]
11893,19735,/stats/tests/test_stats.py_check_equal_hmean,0,[],[]
11894,15307,/ndimage/tests/test_interpolation.py_test_affine_transform07,0,[],[]
11895,15382,/ndimage/tests/test_morphology.py_test_distance_transform_cdt04,0,[],[]
11896,15385,/ndimage/tests/test_morphology.py_test_distance_transform_edt02,0,[],[]
11897,15529,/ndimage/src/ni_filters.c_NI_MinOrMaxFilter1D,0,[],[]
11898,15488,/ndimage/tests/test_morphology.py_test_grey_opening01,0,[],[]
11899,15470,/ndimage/tests/test_morphology.py_test_binary_dilation34,0,[],[]
11900,15471,/ndimage/tests/test_morphology.py_test_binary_dilation35,0,[],[]
11901,15472,/ndimage/tests/test_morphology.py_test_binary_propagation01,0,[],[]
11902,15473,/ndimage/tests/test_morphology.py_test_binary_propagation02,0,[],[]
11903,15474,/ndimage/tests/test_morphology.py_test_binary_opening01,0,[],[]
11904,15475,/ndimage/tests/test_morphology.py_test_binary_opening02,0,[],[]
11905,15476,/ndimage/tests/test_morphology.py_test_binary_closing01,0,[],[]
11906,15477,/ndimage/tests/test_morphology.py_test_binary_closing02,0,[],[]
11907,15478,/ndimage/tests/test_morphology.py_test_binary_fill_holes01,0,[],[]
11908,15479,/ndimage/tests/test_morphology.py_test_binary_fill_holes02,0,[],[]
11909,15480,/ndimage/tests/test_morphology.py_test_binary_fill_holes03,0,[],[]
11910,15481,/ndimage/tests/test_morphology.py_test_grey_erosion01,0,[],[]
11911,15482,/ndimage/tests/test_morphology.py_test_grey_erosion01_overlap,0,[],[]
11912,15483,/ndimage/tests/test_morphology.py_test_grey_erosion02,0,[],[]
11913,15484,/ndimage/tests/test_morphology.py_test_grey_erosion03,0,[],[]
11914,15485,/ndimage/tests/test_morphology.py_test_grey_dilation01,0,[],[]
11915,15486,/ndimage/tests/test_morphology.py_test_grey_dilation02,0,[],[]
11916,15469,/ndimage/tests/test_morphology.py_test_binary_dilation33,0,[],[]
11917,15468,/ndimage/tests/test_morphology.py_test_binary_dilation32,0,[],[]
11918,19596,/stats/tests/test_stats.py_test_moment_empty_order,0,[],[]
11919,19608,/stats/tests/test_stats.py_test_empty_1d,0,[],[]
11920,15454,/ndimage/tests/test_morphology.py_test_binary_dilation18,0,[],[]
11921,15455,/ndimage/tests/test_morphology.py_test_binary_dilation19,0,[],[]
11922,19611,/stats/tests/test_stats.py_test_1samp_alternative,0,[],[]
11923,15456,/ndimage/tests/test_morphology.py_test_binary_dilation20,0,[],[]
11924,15457,/ndimage/tests/test_morphology.py_test_binary_dilation21,0,[],[]
11925,15458,/ndimage/tests/test_morphology.py_test_binary_dilation22,0,[],[]
11926,15459,/ndimage/tests/test_morphology.py_test_binary_dilation23,0,[],[]
11927,15460,/ndimage/tests/test_morphology.py_test_binary_dilation24,0,[],[]
11928,19599,/stats/tests/test_stats.py_test_skewness_scalar,0,[],[]
11929,15461,/ndimage/tests/test_morphology.py_test_binary_dilation25,0,[],[]
11930,15462,/ndimage/tests/test_morphology.py_test_binary_dilation26,0,[],[]
11931,15463,/ndimage/tests/test_morphology.py_test_binary_dilation27,0,[],[]
11932,15464,/ndimage/tests/test_morphology.py_test_binary_dilation28,0,[],[]
11933,15465,/ndimage/tests/test_morphology.py_test_binary_dilation29,0,[],[]
11934,15466,/ndimage/tests/test_morphology.py_test_binary_dilation30,0,[],[]
11935,15467,/ndimage/tests/test_morphology.py_test_binary_dilation31,0,[],[]
11936,15487,/ndimage/tests/test_morphology.py_test_grey_dilation03,0,[],[]
11937,15489,/ndimage/tests/test_morphology.py_test_grey_opening02,0,[],[]
11938,15452,/ndimage/tests/test_morphology.py_test_binary_dilation16,0,[],[]
11939,15490,/ndimage/tests/test_morphology.py_test_grey_closing01,0,[],[]
11940,15511,/ndimage/tests/test_morphology.py_test_opening_new_arguments,0,[],[]
11941,15512,/ndimage/tests/test_morphology.py_test_closing_new_arguments,0,[],[]
11942,15513,/ndimage/tests/test_morphology.py_test_binary_erosion_noninteger_iterations,0,[],[]
11943,15514,/ndimage/tests/test_morphology.py_test_binary_dilation_noninteger_iterations,0,[],[]
11944,15515,/ndimage/tests/test_morphology.py_test_binary_opening_noninteger_iterations,0,[],[]
11945,15516,/ndimage/tests/test_morphology.py_test_binary_closing_noninteger_iterations,0,[],[]
11946,15517,/ndimage/tests/test_morphology.py_test_binary_closing_noninteger_brute_force_passes_when_true,0,[],[]
11947,15518,/ndimage/tests/test_morphology.py_test_binary_input_as_output,0,[],[]
11948,15519,/ndimage/tests/test_morphology.py_test_binary_hit_or_miss_input_as_output,0,[],[]
11949,15521,/ndimage/src/ni_interpolation.c_map_coordinate,0,[],[]
11950,15522,/ndimage/src/ni_interpolation.c_NI_SplineFilter1D,0,[],[]
11951,15523,/ndimage/src/ni_interpolation.c__get_spline_boundary_mode,0,[],[]
11952,19577,/stats/tests/test_stats.py__check_warnings,0,[],[]
11953,15524,/ndimage/src/ni_interpolation.c_NI_GeometricTransform,0,[],[]
11954,15525,/ndimage/src/ni_interpolation.c_NI_ZoomShift,0,[],[]
11955,15526,/ndimage/src/ni_filters.c_NI_Correlate1D,0,[],[]
11956,15527,/ndimage/src/ni_filters.c_NI_Correlate,0,[],[]
11957,15510,/ndimage/tests/test_morphology.py_setup_method,0,[],[]
11958,15509,/ndimage/tests/test_morphology.py_test_dilation_scalar_size,0,[],[]
11959,15508,/ndimage/tests/test_morphology.py_test_dilation_square_structure,0,[],[]
11960,15498,/ndimage/tests/test_morphology.py_test_white_tophat03,0,[],[]
11961,15491,/ndimage/tests/test_morphology.py_test_grey_closing02,0,[],[]
11962,15492,/ndimage/tests/test_morphology.py_test_morphological_gradient01,0,[],[]
11963,15493,/ndimage/tests/test_morphology.py_test_morphological_gradient02,0,[],[]
11964,15494,/ndimage/tests/test_morphology.py_test_morphological_laplace01,0,[],[]
11965,15495,/ndimage/tests/test_morphology.py_test_morphological_laplace02,0,[],[]
11966,15496,/ndimage/tests/test_morphology.py_test_white_tophat01,0,[],[]
11967,15497,/ndimage/tests/test_morphology.py_test_white_tophat02,0,[],[]
11968,15499,/ndimage/tests/test_morphology.py_test_white_tophat04,0,[],[]
11969,15507,/ndimage/tests/test_morphology.py_setup_method,0,[],[]
11970,15500,/ndimage/tests/test_morphology.py_test_black_tophat01,0,[],[]
11971,15501,/ndimage/tests/test_morphology.py_test_black_tophat02,0,[],[]
11972,15502,/ndimage/tests/test_morphology.py_test_black_tophat03,0,[],[]
11973,15503,/ndimage/tests/test_morphology.py_test_black_tophat04,0,[],[]
11974,15504,/ndimage/tests/test_morphology.py_test_hit_or_miss01,0,[],[]
11975,15505,/ndimage/tests/test_morphology.py_test_hit_or_miss02,0,[],[]
11976,15506,/ndimage/tests/test_morphology.py_test_hit_or_miss03,0,[],[]
11977,15453,/ndimage/tests/test_morphology.py_test_binary_dilation17,0,[],[]
11978,15451,/ndimage/tests/test_morphology.py_test_binary_dilation15,0,[],[]
11979,15386,/ndimage/tests/test_morphology.py_test_distance_transform_edt03,0,[],[]
11980,15424,/ndimage/tests/test_morphology.py_test_binary_erosion28,0,[],[]
11981,15406,/ndimage/tests/test_morphology.py_test_binary_erosion10,0,[],[]
11982,15407,/ndimage/tests/test_morphology.py_test_binary_erosion11,0,[],[]
11983,15408,/ndimage/tests/test_morphology.py_test_binary_erosion12,0,[],[]
11984,15409,/ndimage/tests/test_morphology.py_test_binary_erosion13,0,[],[]
11985,15410,/ndimage/tests/test_morphology.py_test_binary_erosion14,0,[],[]
11986,15411,/ndimage/tests/test_morphology.py_test_binary_erosion15,0,[],[]
11987,15412,/ndimage/tests/test_morphology.py_test_binary_erosion16,0,[],[]
11988,15413,/ndimage/tests/test_morphology.py_test_binary_erosion17,0,[],[]
11989,15414,/ndimage/tests/test_morphology.py_test_binary_erosion18,0,[],[]
11990,15415,/ndimage/tests/test_morphology.py_test_binary_erosion19,0,[],[]
11991,15416,/ndimage/tests/test_morphology.py_test_binary_erosion20,0,[],[]
11992,15417,/ndimage/tests/test_morphology.py_test_binary_erosion21,0,[],[]
11993,15418,/ndimage/tests/test_morphology.py_test_binary_erosion22,0,[],[]
11994,15419,/ndimage/tests/test_morphology.py_test_binary_erosion23,0,[],[]
11995,15420,/ndimage/tests/test_morphology.py_test_binary_erosion24,0,[],[]
11996,15421,/ndimage/tests/test_morphology.py_test_binary_erosion25,0,[],[]
11997,15422,/ndimage/tests/test_morphology.py_test_binary_erosion26,0,[],[]
11998,15405,/ndimage/tests/test_morphology.py_test_binary_erosion09,0,[],[]
11999,15404,/ndimage/tests/test_morphology.py_test_binary_erosion08,0,[],[]
12000,15403,/ndimage/tests/test_morphology.py_test_binary_erosion07,0,[],[]
12001,15393,/ndimage/tests/test_morphology.py_test_generate_structure04,0,[],[]
12002,15387,/ndimage/tests/test_morphology.py_test_distance_transform_edt4,0,[],[]
12003,15388,/ndimage/tests/test_morphology.py_test_distance_transform_edt5,0,[],[]
12004,15389,/ndimage/tests/test_morphology.py_test_distance_transform_edt6,0,[],[]
